id,title,authors,abstract,keywords,url,download_url,handle,suggested_citation,page_number
,"A New, Exciting Bird's-Eye View of the Indian Economy Through the GST",Arun Jaitley,"Data on the international exports of states (the first in India's history) suggests a strong correlation between export performance and states' standard of living. India's exports are unusual in that the largest firms account for a much smaller share of exports than in other comparable countries. India's internal trade is about 60 percent of GDP, even greater than estimated in last year's Survey and comparing very favorably with other large countries. India's formal sector, especially formal non-farm payroll, is substantially greater than currently believed. Formality defined in terms of social security provision yields an estimate of formal sector payroll of about 31 percent of the non-agricultural work force; formality defined in terms of being part of the GST net suggests a formal sector payroll share of 53 percent.","GST, goods and services tax, indian economy, non-agricultural work force, formal sector, payroll, social security, formal sector, GDP, internal trade, India, exports, firms, standard of living, correlation, states, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12438.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20181301275_20.pdf&fcategory=Articles&AId=12438&fref=repec,RePEc:ess:wpaper:id:12438,"Arun Jaitley, 2018. ""A New, Exciting Bird's-Eye View of the Indian Economy Through the GST,"" Working Papers id:12438, eSocialSciences.",3
,Determinants and Consequences of Corporate Social Responsibility: Evidence from the Revision of the Company Act in India,Lee Woong,"The paper also indicate that the revision is effective to increase the eligible firms' profits by 3.5 percent, compared to the ineligible firms.","Corporate Social Responsibility (CSR), The Companies Act of 2013, Mandatory CSR, India, eligible, incurrence, private, public, goods, ineligible., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12437.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201813012415_47.PDF&fcategory=Articles&AId=12437&fref=repec,RePEc:ess:wpaper:id:12437,"Lee Woong, 2018. ""Determinants and Consequences of Corporate Social Responsibility: Evidence from the Revision of the Company Act in India,"" Working Papers id:12437, eSocialSciences.",3
,"Economic Survey 2017: Volume II, Chapter 1: An Overview of India's Economic Performance in 2017-18",Arun Jaitley,"With Gross Domestic Product (GDP) growth averaging 7.5 per cent between 2014- 15 and 2016-17, India can be rated as among the best performing economies in the world on this parameter.","Gross Domestic Product (GDP), world, economies, India, Industrial Production, food grains, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12436.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201812916711_20.pdf&fcategory=Articles&AId=12436&fref=repec,RePEc:ess:wpaper:id:12436,"Arun Jaitley, 2018. ""Economic Survey 2017: Volume II, Chapter 1: An Overview of India's Economic Performance in 2017-18,"" Working Papers id:12436, eSocialSciences.",3
,Investment Puzzle: Deeper Roots,Kim Sujin,The paper talks about the main estimation results show that they have affected negatively the business investment over the period 1980-2014.,"Investment, megatrends, aggregate demand, uncertainty, G20, inclusiveness, structural, global, business, economy., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12433.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018129122434_47.PDF&fcategory=Articles&AId=12433&fref=repec,RePEc:ess:wpaper:id:12433,"Kim Sujin, 2018. ""Investment Puzzle: Deeper Roots,"" Working Papers id:12433, eSocialSciences.",3
,"Anatomy of the Trade Collapse, Recovery, and Slowdown: Evidence from Korea",Lee Sooyoung,The paper says that the bilateral trade barriers between Korea and its important trading partners are universally tightening.,"The Great Trade Collapse, trade slowdown, trade elasticity, trade barriers, Korea, trade, unprecedented, recovery, negative, growth., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12432.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201812912103_47.pdf&fcategory=Articles&AId=12432&fref=repec,RePEc:ess:wpaper:id:12432,"Lee Sooyoung, 2018. ""Anatomy of the Trade Collapse, Recovery, and Slowdown: Evidence from Korea,"" Working Papers id:12432, eSocialSciences.",3
,The Effect of Restructuring on Labor Reallocation and Productivity Growth: An Estimation for Korea,"Choi Hyelin, Jung Chun, Kim Subin",The paper says that the productivity growth of the service sector would foster economy-wide productivity and it can be achieved by the mitigation of misallocation of resources in service sectors.,"Productivity, employment, labor reallocation, income, economic resources, efficiency, industries, economy, technological, growth., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12429.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018126225434_47.PDF&fcategory=Articles&AId=12429&fref=repec,RePEc:ess:wpaper:id:12429,"Choi Hyelin & Jung Chun & Kim Subin, 2018. ""The Effect of Restructuring on Labor Reallocation and Productivity Growth: An Estimation for Korea,"" Working Papers id:12429, eSocialSciences.",3
,Ecommerce and Firm Performance: Evidence from Korea,Lee Yub,The paper aims to characterize and test performance differences between ecommerce and non-ecommerce firms or establishments.,"Ecommerce, firm performance, sales-per-worker, wage, internet, digital economy, global, market, technology, Korea, manufacture., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12428.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201812622506_47.pdf&fcategory=Articles&AId=12428&fref=repec,RePEc:ess:wpaper:id:12428,"Lee Yub, 2018. ""Ecommerce and Firm Performance: Evidence from Korea,"" Working Papers id:12428, eSocialSciences.",3
,Levels and Trends in Child Malnutrition,"United Nations Children's Fund UNICEF, World Health Organisation (WHO), World Bank [WB]","UNICEF, WHO, World Bank global and regional child malnutrition estimates from 1990 to 2017 reveal that we are still far from a world without malnutrition. The joint estimates, published in May 2017, cover indicators of stunting, wasting, severe wasting and overweight among children under 5, and reveal insufficient progress to reach the World Health Assembly targets set for 2025 and the Sustainable Development Goals set for 2030.","malnutrition, poor, nutrition, Wasting in children, life threatening, risk, death, developmental delays, childhood, overweight, obesity, processed foods, physical activity, stunting, Asia, Latin America, Africa, Southern Asia, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12424.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018125121249_20.pdf&fcategory=Articles&AId=12424&fref=repec,RePEc:ess:wpaper:id:12424,"United Nations Children's Fund UNICEF & World Health Organisation (WHO) & World Bank [WB], 2018. ""Levels and Trends in Child Malnutrition,"" Working Papers id:12424, eSocialSciences.",3
,What Determined 2015 TPA Voting Pattern?: The Role of Trade Negotiating Objectives,"Yoon Joon, Lee Woong",This paper analyzes 2015-TPA voting patterns in the Congress in the context of the trade negotiating objectives.,"Trade agreements, trade promotion authority, voting, labor, negotiating, future, trade, literature, focus, export-oriented., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12417.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018124102755_47.pdf&fcategory=Articles&AId=12417&fref=repec,RePEc:ess:wpaper:id:12417,"Yoon Joon & Lee Woong, 2018. ""What Determined 2015 TPA Voting Pattern?: The Role of Trade Negotiating Objectives,"" Working Papers id:12417, eSocialSciences.",3
,Arctic Council and Asian Initiatives,Vijay Sakhuja,The paper also examines the Indian narrative on the Arctic and argues that it is important to monitor the evolving developments in the Arctic region.,"Arctic, recordkeeping, unprecedented, commercial, monitored, developments, proactive, human activities, political, strong bid., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12416.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018124102450_47.pdf&fcategory=Articles&AId=12416&fref=repec,RePEc:ess:wpaper:id:12416,"Vijay Sakhuja, 2018. ""Arctic Council and Asian Initiatives,"" Working Papers id:12416, eSocialSciences.",3
,Baloch Insurgency and Challenges to the Islamic Republic of Iran,Ahmad Taheri,The tension between insurgents and the regime in Iran till today does exist without any positive development. In order to challenge the problem the present paper deals with several solutions.,"Balochestan, underdeveloped, implementing, phenomenon, rebellious, organization, professional, allegedly, arrested, intelligence., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12412.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018123103323_47.pdf&fcategory=Articles&AId=12412&fref=repec,RePEc:ess:wpaper:id:12412,"Ahmad Taheri, 2018. ""Baloch Insurgency and Challenges to the Islamic Republic of Iran,"" Working Papers id:12412, eSocialSciences.",3
,China's Arctic Calculus and Iceland,Vijay Sakhuja,The brief says that China has been proactive in intelligence gathering and has even installed signal and intelligence equipment in other countries.,"Climate change, developments, Arctic, energy, mineral resource, expeditions, national, diplomacy, materials, gas., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12411.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018123103018_47.pdf&fcategory=Articles&AId=12411&fref=repec,RePEc:ess:wpaper:id:12411,"Vijay Sakhuja, 2018. ""China's Arctic Calculus and Iceland,"" Working Papers id:12411, eSocialSciences.",3
,Federalism and Foreign Direct Investment: How Political Affiliation Determines the Spatial Distribution of FDI - Evidence from India,Chanchal Kumar Sharma,"This paper links the foreign economic engagement of India's states with the literature on federalism, thereby contributing to an understanding of the political economy of FDI in- flows in a parliamentary federal system. More specifically, it studies subnational govern- ments' international engagements to attract foreign direct investment (FDI) and investi- gates whether the political affiliations of states' chief ministers and parliamentarians de- termine the spatial distribution of FDI across the Indian states, correcting for the influence of per capita income, population density, urbanisation, infrastructure, policy regime, and human development. [GIGA Working papers 307/2016].","foreign direct investment, foreign policy, India, intergovernmental relations, economic growth, per capita income, population density, urbanisation, infrastructure, policy regime, federalism, time-series, Political Affiliation, economic sovereignty, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12407.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201812214831_20.pdf&fcategory=Articles&AId=12407&fref=repec,RePEc:ess:wpaper:id:12407,"Chanchal Kumar Sharma, 2018. ""Federalism and Foreign Direct Investment: How Political Affiliation Determines the Spatial Distribution of FDI - Evidence from India,"" Working Papers id:12407, eSocialSciences.",3
,Securing India's Littorals in the Twenty-first Century: Issues and Challenges,W.Lawrence S.Prabhakar,The brief narrates that the twenty-first century marked paradigm shifts in the changing world order.,"World, global, bipolar, globalization, economic development, commerce and trade, advancement in information, communications technologies, transportation, obliterated., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12404.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018122121943_47.pdf&fcategory=Articles&AId=12404&fref=repec,RePEc:ess:wpaper:id:12404,"W.Lawrence S.Prabhakar, 2018. ""Securing India's Littorals in the Twenty-first Century: Issues and Challenges,"" Working Papers id:12404, eSocialSciences.",3
,"Nuclear Weapon: Issues, Threat and Consequence Management",Animesh Roul,"The brief says that invention of nuclear weapons, the ultimate among the three weapons of mass destruction, has given rise to completely novel conditions that have fundamentally affected the concept of war in the cotemporary human history.","Nuclear weapons, destruction, novel, cotemporary, human history, nuclear bombing, Hiroshima, Nagasaki, military, technical error., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12403.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201812212141_47.pdf&fcategory=Articles&AId=12403&fref=repec,RePEc:ess:wpaper:id:12403,"Animesh Roul, 2018. ""Nuclear Weapon: Issues, Threat and Consequence Management,"" Working Papers id:12403, eSocialSciences.",3
,Nepal: Maoists' bid for reunification: Factors and challenges,Akanshya Shah,"The paper says that although the Maoist leaders sense that there is little option to unification of the two Maoist parties, there are major challenges ahead, mainly for Dahal who will have to leave the line of peace and reconciliation in order to unify with the Baidya led party since the latter has indicated that such a unification will not be possible if Dahal fails to embrace the line of urban revolt advocated by CPN-Maoist.","Indication, reunification, working alliance, merger, district, chairmanship, ideological, legitimate, dissatisfaction, clash., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12402.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811823195_47.pdf&fcategory=Articles&AId=12402&fref=repec,RePEc:ess:wpaper:id:12402,"Akanshya Shah, 2018. ""Nepal: Maoists' bid for reunification: Factors and challenges,"" Working Papers id:12402, eSocialSciences.",3
,Ebola Outbreak: Lessons Learnt and Future Challenges,Anshu Joshi,The article discusses the devastating effect of Ebola outbreak and challenges in terms of combating this lethal disease.,"Death toll, health, emergency, Ebola, humanitarian, possibility, future, infection, chimpanzees, gorillas., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12401.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811823932_47.pdf&fcategory=Articles&AId=12401&fref=repec,RePEc:ess:wpaper:id:12401,"Anshu Joshi, 2018. ""Ebola Outbreak: Lessons Learnt and Future Challenges,"" Working Papers id:12401, eSocialSciences.",3
,A Guide to Using Budget Analysis,Happy Pant,Budget analysis entails analysis and assessment of budget from the lens of marginalised sections of population with the objective of prioritisation of public expenditures and collection of revenues in ways that are socially equitable. It can be used for monitoring different stages of the budget process to determine the extent to which policies translate into outcomes. [CBGA].,"budget analysis, social accountability, Gujarat, civil based societies, law, beneficiaries, allocations, welfare, tribals, government, democracy, South Africa, children, budgetary provisions, public resources, accessibility, civil society, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12398.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018117152550_20.pdf&fcategory=Articles&AId=12398&fref=repec,RePEc:ess:wpaper:id:12398,"Happy Pant, 2018. ""A Guide to Using Budget Analysis,"" Working Papers id:12398, eSocialSciences.",3
,The Politics of Institutional Reform and Post-Conflict Violence in Nepal,Julia Strasheim,"How does the reform of state institutions shape prospects for peace after war? Existing re- search on the institutional causes of peace focuses on how institutional designs, as the out- comes of reform processes, reduce post-conflict violence and promote peace. The literature does not, however, adequately address how the politics that characterise reform processes affect the legitimacy of institutions and whether or not violent protest against these institu- tions ultimately takes place. This focus risks omitting key explanations of how institutional reforms contribute to peace and the mechanisms by which this occurs. By examining the case of Nepal, where clashes between protesters and security forces killed almost 60 people between August 2015 and January 2016, this study shows that emotional rhetoric, elite control of decision-making, backtracking on previous commitments, the acceleration of re- form processes, and the embedding of single reforms in a ""concert"" of reforms that, as a whole, sparks fears of discrimination are all factors that can lead to post-conflict violence. [GIGA Working paper no. 296].","peace, post-conflict societies, institutional reform, Nepal, violence, federalist state structures, electoral system, decision-making, India, ethnic war, power-sharing, domestic power, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12397.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811714950_20.pdf&fcategory=Articles&AId=12397&fref=repec,RePEc:ess:wpaper:id:12397,"Julia Strasheim, 2018. ""The Politics of Institutional Reform and Post-Conflict Violence in Nepal,"" Working Papers id:12397, eSocialSciences.",3
,Northeast India: The Emerging Scenarios,Namrata Goswami,"The paper narrates that in today's age of globalization and trans-border connectivity, the Northeast is fast emerging as the potential gateway for India to Southeast and East Asia through Myanmar.","Globalization, strategic, potential gateway, infrastructure, development, dynamic, implications, armed ethnic conflicts, independence, villages., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12396.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018117123948_47.pdf&fcategory=Articles&AId=12396&fref=repec,RePEc:ess:wpaper:id:12396,"Namrata Goswami, 2018. ""Northeast India: The Emerging Scenarios,"" Working Papers id:12396, eSocialSciences.",3
,Two Decades of OPCW,Ajey Lele,This issue brief takes a broad overview of the journey of CWC and OPCW during the last two decades.,"Disarmamentagreement, negotiations, regime, chemical, imperative, development, production, stockpiling, manufacture, liquid., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12395.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018117123226_47.pdf&fcategory=Articles&AId=12395&fref=repec,RePEc:ess:wpaper:id:12395,"Ajey Lele, 2018. ""Two Decades of OPCW,"" Working Papers id:12395, eSocialSciences.",3
,"Inequality, Employment and Public Policy",S.Mahendra Dev,"This paper examines dimensions of inequality including labour market inequalities and discusses public policies needed for reduction in inequalities. It discusses both inequality of outcomes and inequality of opportunities. In terms of income, India is the second highest inequality country in the world next to South Africa. Wealth inequalities are also high in India. Most of the inequalities will have labour market dimension. Labour market inequalities can be found across sectors, wages and earnings, quality of work, labour market access and, between organised and unorganised sectors.","Inequality of outcomes, inequality of opportunities, consumption, income, wealth, labour market, wage inequality, fiscal policy, monetary policy, trade policy, human capital, health, education, informal sector, inclusive growth, corruption, gender, climate change, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12391.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811615630_29.pdf&fcategory=Articles&AId=12391&fref=repec,RePEc:ess:wpaper:id:12391,"S.Mahendra Dev, 2018. ""Inequality, Employment and Public Policy,"" Working Papers id:12391, eSocialSciences.",3
,"Selection, Firm Turnover, and Productivity Growth: Do Emerging Cities Speed up the Process?","Patricia Jones, Taye Mengistae, Albert Zeufack",This paper identifies and estimates the impact of firm entry and exit on plant-level productivity in Ethiopia as part of a selection mechanism that might be driving aggregate productivity growth in cities.,"Productivity, Â pricingÂ andÂ marketÂ structure, Â urbanization, population, Â industrialization, growth, development, goods, manufacturing, shiftedÂ workers., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12390.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811612282_47.pdf&fcategory=Articles&AId=12390&fref=repec,RePEc:ess:wpaper:id:12390,"Patricia Jones & Taye Mengistae & Albert Zeufack, 2018. ""Selection, Firm Turnover, and Productivity Growth: Do Emerging Cities Speed up the Process?,"" Working Papers id:12390, eSocialSciences.",3
,Using Gross Trade Data to Map Archetypal GVCs,"Michael Ferrantino, Gabriela Schmidt","This paper introduces a new, publicly available database for tracking merchandise trade in the global value chains for apparel/textile/footwear, motor vehicles and parts, and electronics, developed originally for in-depth analysis at the country level.","Exports, Â GlobalÂ ValueÂ Chains, Â inter-regionalÂ comparisons, production, fragmentation, domesticÂ firms, industrialization, exported, locations, technology., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12389.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201811612521_47.pdf&fcategory=Articles&AId=12389&fref=repec,RePEc:ess:wpaper:id:12389,"Michael Ferrantino & Gabriela Schmidt, 2018. ""Using Gross Trade Data to Map Archetypal GVCs,"" Working Papers id:12389, eSocialSciences.",3
,Can We Measure the Power of the Grabbing Hand?: A Comparative Analysis of Different Indicators of Corruption,"Alexander Hamilton, Craig Hammer",This paper critically reviews the strengths and weaknesses of various objective and subjective indicators of corruption.,"Governance Indicators, Anti-Corruption, Public Sector Governance, Public Sector Performance Measurement, Sustainable Development Goals, abuse, public office, evaluation, indicators, dependent., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12388.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018115121452_47.pdf&fcategory=Articles&AId=12388&fref=repec,RePEc:ess:wpaper:id:12388,"Alexander Hamilton & Craig Hammer, 2018. ""Can We Measure the Power of the Grabbing Hand?: A Comparative Analysis of Different Indicators of Corruption,"" Working Papers id:12388, eSocialSciences.",3
,Indigenisation of Lithium ion Battery Manufacturing A Techno-economic Feasibility Assessment,"Tanmay Sarkar, Bhupesh Verma, Epica Sarkar, Mridula Bharadwaj","The paper talks about the growing demand in the clean energy industry is expected to increase LCE production to about 410,000 tonne by 2025.","Energy, local, security, air pollution, battery, manufacturing, infrastructure, production, ambitious, demand., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12386.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018112233012_47.pdf&fcategory=Articles&AId=12386&fref=repec,RePEc:ess:wpaper:id:12386,"Tanmay Sarkar & Bhupesh Verma & Epica Sarkar & Mridula Bharadwaj, 2018. ""Indigenisation of Lithium ion Battery Manufacturing A Techno-economic Feasibility Assessment,"" Working Papers id:12386, eSocialSciences.",3
,Strategic Roadmap for Implementation of UDAY Scheme,"Rishu Garg, Sandhya Sundararagavan, Vageesh M.","This study analyses the concerns/challenges in executing the operational targets set under the UDAY scheme for two DISCOMs in Karnataka, namely, Mangalore Electricity Supply Company Limited (MESCOM) and Chamundeshwari Electricity Supply Corporation Limited (CESC), and provides recommendations for successful implementation of the scheme.","Healthy, power, growth, economy, financial, infrastructure, network, technology, information, governments., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12382.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018111232940_47.pdf&fcategory=Articles&AId=12382&fref=repec,RePEc:ess:wpaper:id:12382,"Rishu Garg & Sandhya Sundararagavan & Vageesh M., 2018. ""Strategic Roadmap for Implementation of UDAY Scheme,"" Working Papers id:12382, eSocialSciences.",3
,Robot Apocalypse Does it Matter for India's Manufacturing Industry?,Sunil Mani,"The study shows that the operational stock of industrial robots in manufacturing industry has been showing a systematic increase with the density of robots in the manufacturing sector increasing from less than one per 10000 manufacturing employment to almost 10 in 2016. Most of the robot use is confined to the automotive industry and within it, the application area of welding. This task is supposed to be very human unfriendly and so the diffusion of industrial robots does not appear to be having a deleterious effect on manufacturing employment. However, with significant developments in Artificial Intelligence (AI), robots are becoming more flexible and this may lead to automation of a number of tasks, which were previously thought to be non automatable.","Industrial automation, Robots, Employment, industrial robots, Technological change, manufacturing industry, Artificial Intelligence (AI), India, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12378.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018110155810_29.pdf&fcategory=Articles&AId=12378&fref=repec,RePEc:ess:wpaper:id:12378,"Sunil Mani, 2018. ""Robot Apocalypse Does it Matter for India's Manufacturing Industry?,"" Working Papers id:12378, eSocialSciences.",3
,"People, Policy and Partnership for Disaster Resilience Development",National Alliance for Disaster Risk Reduction NADRR,The paper narrates about the proceedings that were centered on a wide range of community level risk reduction efforts that are effectively reducing vulnerabilities as well as influencing development processes and policies.,"Disaster-affected communities, civil society organizations, networks, international humanitarian organizations, academics, research and training institutions, policymakers, civil society, Nepal, Afghanistan., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12377.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018110114440_47.pdf&fcategory=Articles&AId=12377&fref=repec,RePEc:ess:wpaper:id:12377,"National Alliance for Disaster Risk Reduction NADRR, 2018. ""People, Policy and Partnership for Disaster Resilience Development,"" Working Papers id:12377, eSocialSciences.",3
,"One Year Later.... Community Disaster Resilience Fund (CDRF), Learning From the Pilot Initiative in India",National Alliance for Disaster Risk Reduction NADRR,The paper says that the Community Disaster Resilience Fund (CDRF) is viewed as a mechanism to direct resources for DRR to at risk and vulnerable communities in the context of local implementation of the Hyogo Framework for Action (HFA).,"Funds, disaster risk, natural disasters, hazard prone, local, communities, victims, calamities, reduction, priorities., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12376.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A2018110113925_47.pdf&fcategory=Articles&AId=12376&fref=repec,RePEc:ess:wpaper:id:12376,"National Alliance for Disaster Risk Reduction NADRR, 2018. ""One Year Later.... Community Disaster Resilience Fund (CDRF), Learning From the Pilot Initiative in India,"" Working Papers id:12376, eSocialSciences.",3
,Military Courts in Pakistan: Will they return? What are the implications?,D. Chandran,"This paper narrates that during the first week of January 2017, many in Pakistan were surprised, when the government allowed the earlier Parliamentary legislation on the military courts to elapse.","Pakistan, government, legislation, military, civil society, development, political, legal, terrorism, massacre., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12373.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201819121352_47.pdf&fcategory=Articles&AId=12373&fref=repec,RePEc:ess:wpaper:id:12373,"D. Chandran, 2018. ""Military Courts in Pakistan: Will they return? What are the implications?,"" Working Papers id:12373, eSocialSciences.",3
,Perspectives on Decentralization,James Manor,"This paper seeks to explain what happens within elected bodies at or near the local level in less developed countries, the interactions of elected representatives and bureaucrats at both local and higher levels, how the design of decentralized systems shapes events within them, the roles played by political parties, citizens, user committees, traditional leaders/elites and much else - and how all of these things influence the performance of decentralized bodies.","Decentralization, elected bodies, local, political parties, citizens, traditional, frustration, qualitative, quantitative, rigorously., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12372.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201818124234_47.pdf&fcategory=Articles&AId=12372&fref=repec,RePEc:ess:wpaper:id:12372,"James Manor, 2018. ""Perspectives on Decentralization,"" Working Papers id:12372, eSocialSciences.",3
,Mapping Spaces For Democratic Participation In South Aceh Indonesia,Leena Avonius,The paper explored participatory aspects of local democracy in Aceh and some major challenges in South Aceh for people's participation in local decision-making processes.,"Citizens, decision-making, environment, communities, municipalities, village, local democracy, public institutions, infrastructure, population., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12371.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201818123142_47.pdf&fcategory=Articles&AId=12371&fref=repec,RePEc:ess:wpaper:id:12371,"Leena Avonius, 2018. ""Mapping Spaces For Democratic Participation In South Aceh Indonesia,"" Working Papers id:12371, eSocialSciences.",3
,Book Review: Of Disruptive Signals,Vrijendra,"Review of Ajay Gudavarthy edited Revolutionary Violence versus Democracy: Narratives from India, Sage India.","revolutionary violence, naxalbari, Telangana, Chattisgarh, India, All these keywords",https://ideas.repec.org/p/ess/wpaper/id12369.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20181619420_19.pdf&fcategory=Articles&AId=12369&fref=repec,RePEc:ess:wpaper:id:12369,"Vrijendra, 2018. ""Book Review: Of Disruptive Signals,"" Working Papers id:12369, eSocialSciences.",3
,"The Regularization of Street Vending in Bhubaneshwar, India: A Policy Model",Randhir Kumar,The papers says that police and municipal inspectors would persistently harass the vendors by threatening them and confiscating their merchandise.,"Bhubaneshwar, India, economy. nuisance, public, amicable, town, street vendors, arrangements, stakeholders., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12368.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201815232855_47.pdf&fcategory=Articles&AId=12368&fref=repec,RePEc:ess:wpaper:id:12368,"Randhir Kumar, 2018. ""The Regularization of Street Vending in Bhubaneshwar, India: A Policy Model,"" Working Papers id:12368, eSocialSciences.",3
,India's National Policy on Urban Street Vendors,"Shalini Sinha, Sally Roever","This Briefing Note describes the process by which India's National Policy on Urban Street Vendors was developed, the content of the policy, and the ongoing story of its implementation.","Street vendors, urbanization, congestion, deficits, economies, organizations, cities, evictions, public, local., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12367.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201815232054_47.pdf&fcategory=Articles&AId=12367&fref=repec,RePEc:ess:wpaper:id:12367,"Shalini Sinha & Sally Roever, 2018. ""India's National Policy on Urban Street Vendors,"" Working Papers id:12367, eSocialSciences.",3
,Health Financing and Delivery in India: An Overview of Selected Schemes,Kalpana Jain,The paper shows that a range of institutional innovations are possible in terms of bridging the health equity divide.,"Poor, central, health, informal workers, insurance, hospitalization, population, workforce, quality, illnesses., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12365.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A20181414046_47.pdf&fcategory=Articles&AId=12365&fref=repec,RePEc:ess:wpaper:id:12365,"Kalpana Jain, 2018. ""Health Financing and Delivery in India: An Overview of Selected Schemes,"" Working Papers id:12365, eSocialSciences.",3
,"Informal Economy Budget Analysis in Pakistan and Ravi Town, Lahore","Khawar Mumtaz, Nadia Saleem",The papers says that the informal sector in developing countries seems not only to be growing but also contributing to economic growth and linked with the formal sector of the economy.,"Economy, workers, decent work, opportunities, social justice, growth, agriculture, rickshaw, shoe shiners, traders., All these keywords",https://ideas.repec.org/p/ess/wpaper/id12364.html,http://www.esocialsciences.org/Download/repecDownload.aspx?fname=A201814132652_47.pdf&fcategory=Articles&AId=12364&fref=repec,RePEc:ess:wpaper:id:12364,"Khawar Mumtaz & Nadia Saleem, 2018. ""Informal Economy Budget Analysis in Pakistan and Ravi Town, Lahore,"" Working Papers id:12364, eSocialSciences.",3
